"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103"
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999959217056943,-0.0217066675066279,-0.137862502618572,-0.235400766746472,-0.211606896322237,-0.129880344768692,-0.0618816872935491,-0.0246152864331784,-0.00855371474886033,-0.00267608896343359,-0.00076981909836363,-0.000206758337444805,-5.24447527824517e-05,-1.2674554346199e-05,-2.93873439334259e-06,-6.57337228228329e-07,-1.42484750330611e-07,-3.00405515708839e-08,-6.17939169160923e-09,-1.24339515905208e-09,-2.45276711087857e-10,-4.75234805750188e-11,-9.0588692521902e-12,-1.70125753338984e-12,-3.15163441859079e-13,-5.76561890829021e-14,-1.04260591889637e-14,-1.86522725016449e-15,-3.30380030881681e-16,-5.7978233569787e-17,-1.0086816551493e-17,-1.74070026781263e-18,-2.98122401172406e-19,-5.06950981287923e-20,-8.56289105550606e-21,-1.43722471741735e-21,-2.39790273942309e-22,-3.97815318407878e-23,-6.56453289205119e-24,-1.07774974383118e-24,-1.76089812066991e-25,-2.86388174320442e-26,-4.63741023749659e-27,-7.47797381637563e-28,-1.20105453443546e-28,-1.92171402607946e-29,-3.06361301616429e-30,-4.86704593289749e-31,-7.70630956287777e-32,-1.21628719610769e-32,-1.9137718240565e-33,-3.00234709592389e-34,-4.69675302784356e-35,-7.32735442734355e-36,-1.1401271920155e-36,-1.76952873146697e-37,-2.73967783721894e-38,-4.23171312880194e-39,-6.52143452814357e-40,-1.00279881165485e-40,-1.53872181970972e-41,-2.35620109154303e-42,-3.60080310854153e-43,-5.49222913108581e-44,-2.14346974210851e-44
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946033973197,-0.0247659969024645,-0.146816269589313,-0.239562292961321,-0.208167658006142,-0.124356207824744,-0.0579290934812335,-0.0226023553914703,-0.00772269613414763,-0.00238010903882625,-0.000675491748068327,-0.000179210481629089,-4.49486046998183e-05,-1.07507042656579e-05,-2.46874948638591e-06,-5.47263859180533e-07,-1.17628674034269e-07,-2.46039386748597e-08,-5.02326439419412e-09,-1.00360897455734e-09,-1.96644155358771e-10,-3.78566292737708e-11,-7.17205440927417e-12,-1.33903335849286e-12,-2.46669315853733e-13,-4.48828985050239e-14,-8.07422793478047e-15,-1.43728182623043e-15,-2.53355813856423e-16,-4.42548790186738e-17,-7.66472839743186e-18,-1.31697078644911e-18,-2.24602890630228e-19,-3.80373970932583e-20,-6.39943412430626e-21,-1.06996954933675e-21,-1.77848582544939e-22,-2.93979097998023e-23,-4.83388787366372e-24,-7.90875301152083e-25,-1.28783204045282e-25,-2.08761652352757e-26,-3.36958057137712e-27,-5.41653315174217e-28,-8.67297922089227e-29,-1.38354105826009e-29,-2.19919238996469e-30,-3.4837573412249e-31,-5.50057404039922e-32,-8.65768397844369e-33,-1.35857525978222e-33,-2.12571666881805e-34,-3.31676907896725e-35,-5.16129887622813e-36,-8.01087375935556e-37,-1.24027705651198e-37,-1.91564099586257e-38,-2.95190746840559e-39,-4.5385725397451e-40,-6.96300489946141e-41,-1.06602233731243e-41,-1.62876286908438e-42,-2.48370317469778e-43,-9.69193389113287e-44
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999928753964216,-0.0281914135704229,-0.155991376445249,-0.243235761840167,-0.204312563651595,-0.118792736107976,-0.0541040400738131,-0.0207062228173061,-0.00695635134522473,-0.00211198844863283,-0.000591357069259143,-0.000154975184075838,-3.84351663751821e-05,-9.09786547453287e-06,-2.06915053517232e-06,-4.54573052013417e-07,-9.6884966939176e-08,-2.01047995534162e-08,-4.07403474352976e-09,-8.08198943698688e-10,-1.57291100069326e-10,-3.00866630257732e-11,-5.66515162302295e-12,-1.0515044373751e-12,-1.92616196166566e-13,-3.48589447508169e-14,-6.23850033551078e-15,-1.10497001973726e-15,-1.93841310866358e-16,-3.37020031107773e-17,-5.81082499455281e-18,-9.94092196866059e-19,-1.68824102767085e-19,-2.8474361277891e-20,-4.77156786630926e-21,-7.94724381105892e-22,-1.31603557952911e-22,-2.16745346540815e-23,-3.55130272118222e-24,-5.79023880496868e-25,-9.39685661240144e-26,-1.51825509974782e-26,-2.4427248615991e-27,-3.91432831315856e-28,-6.24844947942993e-29,-9.93787939750333e-30,-1.57503757926349e-30,-2.48787597981105e-31,-3.91712975018941e-32,-6.14845079316677e-33,-9.622227597342e-34,-1.50157917149491e-34,-2.3368515593269e-35,-3.62718073605694e-36,-5.61571230019668e-37,-8.67317639993826e-38,-1.33637125947394e-38,-2.05441245315641e-39,-3.15132940537921e-40,-4.8236742224195e-41,-7.3683606701494e-42,-1.12331548484205e-42,-4.38281016250587e-43
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999906161317193,-0.0320153924370417,-0.165351421904039,-0.246386740608367,-0.200058877941149,-0.113212202419256,-0.0504131225602615,-0.0189247000704382,-0.00625136719187556,-0.00186967948092749,-0.000516488286062703,-0.000133703215866405,-3.2788553236801e-05,-7.68109337861951e-06,-1.7301672662437e-06,-3.76696462991281e-07,-7.96123654209011e-08,-1.63898808946135e-08,-3.29643379409822e-09,-6.49311297269538e-10,-1.25518631389971e-10,-2.38554185154633e-11,-4.46437264733744e-12,-8.23780981961823e-13,-1.50055325496241e-13,-2.70102444624667e-14,-4.80884012391096e-15,-8.4750056011618e-16,-1.47959460786059e-16,-2.5605379048162e-17,-4.39500891352808e-18,-7.48614313677679e-19,-1.26600230879913e-19,-2.12656239601807e-20,-3.54945419473297e-21,-5.88901409703881e-22,-9.71551421933416e-23,-1.59427798667476e-23,-2.6029136107416e-24,-4.2292745280366e-25,-6.84048527692957e-26,-1.10158930268213e-26,-1.76666497165352e-27,-2.82211060788011e-28,-4.49114584039724e-29,-7.1215795615128e-30,-1.12538093833483e-30,-1.77251735299533e-31,-2.78297200799132e-32,-4.35622810433177e-33,-6.79905394779512e-34,-1.0582104145635e-34,-1.64258538653987e-35,-2.54308175654459e-36,-3.92745078005165e-37,-6.05088065720508e-38,-9.30081636382437e-39,-1.42643989407469e-39,-2.18297750845536e-40,-3.3338048634619e-41,-5.08108412090237e-42,-1.98219096889519e-42
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999876699147924,-0.0362713552516926,-0.174855079876773,-0.248983297039086,-0.195426547891259,-0.107636500486872,-0.0468619629943967,-0.0172552042277346,-0.00560443047421916,-0.00165122312249185,-0.000450022404594941,-0.000115075937537787,-2.79047874959227e-05,-6.46948269026412e-06,-1.44326829389235e-06,-3.11417041728426e-07,-6.52630906132055e-08,-1.33295296182927e-08,-2.66089025824209e-09,-5.20415971118275e-10,-9.9925243902349e-11,-1.88696148048183e-11,-3.50971874895967e-12,-6.43836197267472e-13,-1.16619990260104e-13,-2.08788113447881e-14,-3.69797057285701e-15,-6.48473852564575e-16,-1.1266839771667e-16,-1.94075038323574e-17,-3.31623043581212e-18,-5.62409392388539e-19,-9.47103674356653e-20,-1.58440150170875e-20,-2.63405611778341e-21,-4.3534306187142e-22,-7.15528487473253e-23,-1.16987993785067e-23,-1.90324540941897e-24,-3.08175602872877e-25,-4.96768673728697e-26,-7.97365879595485e-27,-1.27466722814739e-27,-2.02980253051312e-28,-3.22036449452939e-29,-5.09122060308836e-30,-8.02178773324305e-31,-1.25983955756645e-31,-1.97248039478609e-32,-3.0790624670819e-33,-4.79274502979712e-34,-7.43975790734039e-35,-1.15182833964361e-35,-1.77874800033894e-36,-2.74018338212127e-37,-4.21135615818735e-38,-6.45770183417245e-39,-9.88057662350997e-40,-1.50857774548662e-40,-2.29861035560864e-41,-8.96583189936226e-42
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999838380132319,-0.0409933330095255,-0.184456119639232,-0.250996455784433,-0.190438076655579,-0.102086988803097,-0.0434552096535866,-0.0156947967794112,-0.00501224691144277,-0.00145475164015495,-0.000391158065730098,-9.8803353387119e-05,-2.36907974238692e-05,-5.43576358443104e-06,-1.20102084521411e-06,-2.56825239396054e-07,-5.33702502894255e-08,-1.08142982953009e-08,-2.14266395429446e-09,-4.16095259103859e-10,-7.93572725525984e-11,-1.48896168970135e-11,-2.75250861608629e-12,-5.0197664548518e-13,-9.04147077137459e-14,-1.61000609330347e-14,-2.83681527932677e-15,-4.94982037625761e-16,-8.55866427004556e-17,-1.46741395951996e-17,-2.49616986474348e-18,-4.21494097685077e-19,-7.06813831557214e-20,-1.17759744584837e-20,-1.94999260662424e-21,-3.21044441650283e-22,-5.256934438076e-23,-8.5637312863571e-24,-1.38827122442471e-24,-2.24013982042614e-25,-3.59886855340423e-26,-5.75758130716905e-27,-9.17453235232803e-28,-1.45639118718291e-28,-2.30354868686747e-29,-3.63088082684117e-30,-5.70410184489264e-31,-8.93273560722423e-32,-1.39463656276985e-32,-2.17105527835486e-33,-3.37026971707261e-34,-5.21783173961356e-35,-8.05734684231355e-36,-1.24111784966437e-36,-1.90718577873711e-37,-2.9239493833664e-38,-4.47279920720962e-39,-6.8274039440087e-40,-1.03999350397012e-40,-4.05592401556183e-41
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999788675955884,-0.0462155552773941,-0.19410350597088,-0.252400645801164,-0.185118366783836,-0.0965843398245796,-0.0401965444194497,-0.0142402228852425,-0.00447155858573932,-0.00127849032774164,-0.000339153217224178,-8.46222064604088e-05,-2.00634741179701e-05,-4.55593020047212e-06,-9.96964092396795e-07,-2.11280066864284e-07,-4.35367834626949e-08,-8.75200108323723e-09,-1.72110220481739e-09,-3.31864208385055e-10,-6.28671462010856e-11,-1.17200512259607e-11,-2.15332982541358e-12,-3.90406582658316e-13,-6.99247080578323e-14,-1.23843941769935e-14,-2.17082173496094e-15,-3.76887649670719e-16,-6.48537899285376e-17,-1.10677950673852e-17,-1.87425668292062e-18,-3.15105459102115e-19,-5.26184505046167e-20,-8.73079843611331e-21,-1.44001296927678e-21,-2.3616970129852e-22,-3.8526866645145e-23,-6.2533144361637e-24,-1.01013483920334e-24,-1.62434207982081e-25,-2.60077789378002e-26,-4.14713343376934e-27,-6.58713478538774e-28,-1.04238413366732e-28,-1.64367238612853e-29,-2.58301882422395e-30,-4.0460279044824e-31,-6.31799410550202e-32,-9.83637088296984e-33,-1.52703418753377e-33,-2.36412528567416e-34,-3.65045361214324e-35,-5.62240149824242e-36,-8.6384756960656e-37,-1.32413379044735e-37,-2.02508485699716e-38,-3.09034035392298e-39,-4.70602688805485e-40,-1.83503879855339e-40
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999724381051163,-0.0519719620699238,-0.203741586672487,-0.253174130454893,-0.17949453320111,-0.091148395888278,-0.0370886975381048,-0.0128879508007531,-0.00397915985107374,-0.00112075847227665,-0.000293322639881676,-7.22941236907393e-05,-1.69487855800342e-05,-3.80889987338577e-06,-8.25495063673388e-07,-1.73374548140258e-07,-3.54257809287284e-08,-7.06516604850702e-09,-1.37900312653934e-09,-2.6401831642415e-10,-4.96783030259144e-11,-9.20198431410763e-12,-1.68034484112367e-12,-3.02870339186808e-13,-5.39421476570518e-14,-9.5022839908945e-15,-1.65700285826737e-15,-2.86246619017552e-16,-4.90197083251942e-17,-8.32675074370041e-18,-1.40375072255907e-18,-2.34977538249575e-19,-3.90730274825866e-20,-6.4567959434874e-21,-1.06073240068738e-21,-1.73296263128066e-22,-2.81644199383933e-23,-4.5547389914146e-24,-7.33145833386315e-25,-1.17485929398164e-25,-1.87476370923366e-26,-2.97962720460148e-27,-4.71753527347918e-28,-7.44189494243268e-29,-1.16987406938282e-29,-1.83294376188887e-30,-2.86270415769244e-31,-4.45738292880381e-32,-6.92013770852338e-33,-1.07135310247271e-33,-1.65417826633951e-34,-2.54747300395844e-35,-3.91343067283599e-36,-5.99745782064981e-37,-9.17015612394704e-38,-1.39901572031759e-38,-2.12980192980847e-39,-8.30346420807695e-40
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999641445465879,-0.0582956350990143,-0.213310373406607,-0.253299411132653,-0.173595686542725,-0.0857980331456744,-0.0341334693663336,-0.0116342111085835,-0.00353191167768629,-0.000979969597080543,-0.000253035360838539,-6.16038193198402e-05,-1.42809475032161e-05,-3.17620144205147e-06,-6.8176614670223e-07,-1.4190514657205e-07,-2.8752030027475e-08,-5.68883544620743e-09,-1.10207164474919e-09,-2.09504659493539e-10,-3.91557679395444e-11,-7.20641809829264e-12,-1.30789315251233e-12,-2.34359381930613e-13,-4.15060870918866e-14,-7.27222375620234e-15,-1.26156125282073e-15,-2.16847696502988e-16,-3.6956605411972e-17,-6.24850336110858e-18,-1.0486653189458e-18,-1.74776387990014e-19,-2.89402353473306e-20,-4.76284171573105e-21,-7.79347692688817e-22,-1.2683531836779e-22,-2.05363813534451e-23,-3.30904528511984e-24,-5.30746793768661e-25,-8.47579035905585e-26,-1.34795625678807e-26,-2.13531445731576e-27,-3.36992123342244e-28,-5.29938247405803e-29,-8.30517825969907e-30,-1.29734862859055e-30,-2.02027296263372e-31,-3.13665434263036e-32,-4.85602110982451e-33,-7.49725859584718e-34,-1.15446327176546e-34,-1.77320249868527e-35,-2.71693608266214e-36,-4.15320412564156e-37,-6.33443054795444e-38,-9.64024232485302e-39,-3.75780958335262e-39
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999534770918075,-0.0652181466375352,-0.222745919822814,-0.252763594567909,-0.167452687913036,-0.0805510347777708,-0.0313317586720249,-0.0104750354197703,-0.00312675442353056,-0.000854631042356364,-0.000217711985169896,-5.2357363439541e-05,-1.20016497819416e-05,-2.64169096299866e-06,-5.61593243045751e-07,-1.15844772393094e-07,-2.32746459671364e-08,-4.56867073660529e-09,-8.7845576211753e-10,-1.65813087062648e-10,-3.07815318835872e-11,-5.62889193933029e-12,-1.01534025445962e-12,-1.80872871601297e-13,-3.18537701630915e-14,-5.5510092350917e-15,-9.57985455575453e-16,-1.63845587579671e-16,-2.77893835369029e-17,-4.67672615533057e-18,-7.8135664086184e-19,-1.29659594653621e-19,-2.13792538463601e-20,-3.50413416322204e-21,-5.71113153608719e-22,-9.25884254128795e-23,-1.4935250781415e-23,-2.39776941396265e-24,-3.83221509689683e-25,-6.09873896591917e-26,-9.66652880391755e-27,-1.52625549227981e-27,-2.40098713809503e-28,-3.76385154120246e-29,-5.8806359112082e-30,-9.15861374638975e-31,-1.42203119716929e-31,-2.20150090772287e-32,-3.39869259093674e-33,-5.23284462365086e-34,-8.03606462574796e-35,-1.23104114457721e-35,-1.88133739537082e-36,-2.86856596179035e-37,-4.36419269006818e-38,-1.7008843159766e-38
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999397963265957,-0.072768825846969,-0.231980798418442,-0.251558713653646,-0.161097876644362,-0.075423974723463,-0.0286835970314116,-0.009406294242292,-0.00276071904270193,-0.000743342945785356,-0.00018682197495128,-4.43805212366813e-05,-1.00593374244211e-05,-2.1912931551246e-06,-4.61373679232429e-07,-9.43190101530803e-08,-1.87906651552418e-08,-3.65932385941625e-09,-6.98352131321402e-10,-1.30884561783919e-10,-2.41339946598728e-11,-4.38501281853377e-12,-7.86131942407999e-13,-1.39222370158102e-13,-2.43811614853922e-14,-4.22591897942266e-15,-7.25527684924537e-16,-1.23469357129477e-16,-2.08406016371832e-17,-3.49102029200437e-18,-5.80639008906523e-19,-9.59336700178189e-20,-1.57517035227711e-20,-2.57122334380185e-21,-4.17404927091654e-22,-6.74089703032701e-23,-1.08329220461012e-23,-1.73283264518773e-24,-2.75966823891361e-25,-4.37667586560125e-26,-6.91368836099351e-27,-1.0880206516951e-27,-1.70609974016604e-28,-2.66614769896569e-29,-4.1528297267172e-30,-6.44833051822631e-31,-9.98280749723982e-32,-1.54104590259396e-32,-2.37239884121296e-33,-3.64265204339782e-34,-5.57893395678285e-35,-8.52376174631358e-36,-1.2992671385845e-36,-1.97601803732024e-37,-7.69986263242528e-38
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999223033777575,-0.0809739441410095,-0.240944674568498,-0.249681991367638,-0.15456477322354,-0.0704321131336844,-0.0261881888498959,-0.00842373374845659,-0.00243093675794408,-0.000644796686530889,-0.00015988090264382,-3.75171673267088e-05,-8.40854425744789e-06,-1.81276691185902e-06,-3.78013027996928e-07,-7.65852333158566e-08,-1.51294881423348e-08,-2.92304059437155e-09,-5.5367133771507e-10,-1.03034116939493e-10,-1.88708388981969e-11,-3.40676231773902e-12,-6.0701901146838e-13,-1.0687290737637e-13,-1.86110532410921e-14,-3.20843610296441e-15,-5.47989294565623e-16,-9.27911667063612e-17,-1.55870742229632e-17,-2.59887754973221e-18,-4.30314641447608e-19,-7.07881349702092e-20,-1.15740545713083e-20,-1.88157654503005e-21,-3.04239775125606e-22,-4.8944252445844e-23,-7.83613173306602e-24,-1.24890337126469e-24,-1.98192348941497e-25,-3.13236047068781e-26,-4.93142078632758e-27,-7.73517332382063e-28,-1.209043737278e-28,-1.88347099309921e-29,-2.92473801036314e-30,-4.5278063857318e-31,-6.98906823372008e-32,-1.07580929687189e-32,-1.65153025236455e-33,-2.52883531875091e-34,-3.86262041562113e-35,-5.88590227557206e-36,-8.94856160434701e-37,-3.48629017285233e-37
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999000040772643,-0.089855822886277,-0.249564972705506,-0.247136037645357,-0.147887760230399,-0.0655893047493539,-0.0238439565248452,-0.00752301120709314,-0.00213464723920143,-0.000557772855926509,-0.000136447703278338,-3.16277784269095e-05,-7.00927756757224e-06,-1.49549324106644e-06,-3.08860042148886e-07,-6.2014300723519e-08,-1.21480710348277e-08,-2.3284657378824e-09,-4.37754507004527e-10,-8.08862477057514e-11,-1.47147947098769e-11,-2.63945224122054e-12,-4.67423075856787e-13,-8.18139254956321e-14,-1.41673465635211e-14,-2.42921877226918e-15,-4.12753880727519e-16,-6.95432670688508e-17,-1.16257227147875e-17,-1.92939108522521e-18,-3.18029233538851e-19,-5.20895837792759e-20,-8.48095049623527e-21,-1.37310890847011e-21,-2.21144130649721e-22,-3.54394286698967e-23,-5.65273783929211e-24,-8.9763971769189e-25,-1.41944281294157e-25,-2.23563083459911e-26,-3.50780408114673e-27,-5.48408232866498e-28,-8.54438113520536e-29,-1.32688924277699e-29,-2.05414368964395e-30,-3.17051207297918e-31,-4.879629747115e-32,-7.48955503976883e-33,-1.14653249847763e-33,-1.75075112619907e-34,-2.6669437058642e-35,-4.0531791333466e-36,-1.5787783568448e-36
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99871666249062,-0.0994318683477757,-0.257767625867311,-0.243928969696782,-0.141101744888883,-0.0609079213857317,-0.021648590264156,-0.0066997288796088,-0.00186920534267829,-0.000481138817058194,-0.000116121947424154,-2.65880065589466e-05,-5.8264516200731e-06,-1.23028402800369e-06,-2.51648952627285e-07,-5.00745556712218e-08,-9.72677460915381e-09,-1.84962334955324e-09,-3.4513392693704e-10,-6.33208545188694e-11,-1.14418341993274e-11,-2.0392206661277e-12,-3.58918998276357e-13,-6.24547220648136e-14,-1.0754358910828e-14,-1.83408012538658e-15,-3.10019276488728e-16,-5.19735026159853e-17,-8.64676706231493e-18,-1.42834513462783e-18,-2.34383159441698e-19,-3.82225578297237e-20,-6.19700680350605e-21,-9.99232431176604e-22,-1.60292530651787e-22,-2.55888145192129e-23,-4.06625305586622e-24,-6.4335951040636e-25,-1.01374180803932e-25,-1.59113448867613e-26,-2.48815275174698e-27,-3.87718322094609e-28,-6.02140245661747e-29,-9.32156543552437e-30,-1.43864324988369e-30,-2.21385624628183e-31,-3.39729220090917e-32,-5.19942337860492e-33,-7.93715108895379e-34,-1.20866716082407e-34,-1.83621744011774e-35,-7.15090804437595e-36
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998357691509394,-0.109713540128555,-0.265477895948081,-0.240074447451939,-0.134241807649986,-0.0563987896794056,-0.0195991020698117,-0.00594946620955305,-0.00163208647484529,-0.0004138459135331,-9.85411543923179e-05,-2.22873339900603e-05,-4.82936783585303e-06,-1.00921006147407e-06,-2.04448431211528e-07,-4.0317872970315e-08,-7.76578989692094e-09,-1.46504849660868e-09,-2.71331324009867e-10,-4.94281208118892e-11,-8.87140379771954e-12,-1.57097724240988e-12,-2.74813459622226e-13,-4.75399349910567e-14,-8.14021338094581e-15,-1.38078237672301e-15,-2.32188917087699e-16,-3.87314839513267e-17,-6.41272790759168e-18,-1.05439006832279e-18,-1.72242777554135e-19,-2.79668697664861e-20,-4.51517588043382e-21,-7.25075635426319e-22,-1.15852766262078e-22,-1.84233615584817e-23,-2.91665603623974e-24,-4.597911888763e-25,-7.21924980377933e-26,-1.12919498927014e-26,-1.75984331660701e-27,-2.73327883051265e-28,-4.23126234185238e-29,-6.52977604589389e-30,-1.00468671456573e-30,-1.54143308890231e-31,-2.35849081094735e-32,-3.59923002390798e-33,-5.47896063393878e-34,-8.32040153126118e-35,-3.23958620723754e-35
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997904440830827,-0.120705260294531,-0.27262124823986,-0.235591617597005,-0.127342842076563,-0.0520711452044283,-0.017691883387336,-0.00526781016240158,-0.00142089065329772,-0.000354926385075035,-8.3378162587057e-05,-1.86278102297905e-05,-3.99123928459874e-06,-8.25446816545284e-07,-1.65616566686829e-07,-3.23675225764738e-08,-6.18206774996738e-09,-1.15704977574574e-09,-2.12688277857932e-10,-3.84709376534262e-11,-6.85836167877879e-12,-1.20672109095751e-12,-2.09802612369492e-13,-3.60813872267089e-14,-6.14353577791012e-15,-1.03648615565323e-15,-1.73390625462935e-16,-2.87791277623634e-17,-4.74201808934245e-18,-7.76069816335194e-19,-1.26208026515913e-19,-2.0403248225889e-20,-3.28018781404821e-21,-5.24603812178168e-22,-8.34893096925073e-23,-1.32257078063503e-23,-2.08596668357949e-24,-3.27641498293329e-25,-5.12611235959689e-26,-7.99028618974977e-27,-1.24108723002172e-27,-1.92124561994129e-28,-2.9646510979824e-29,-4.56077933002272e-30,-6.99583480945562e-31,-1.07011703441402e-31,-1.6325512149043e-32,-2.48425036821937e-33,-3.77105661224089e-34,-1.46795489525693e-34
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997334052048642,-0.132403270814116,-0.279124260556397,-0.230504962059479,-0.120439192140049,-0.0479326039773881,-0.015922765906678,-0.00465038359523392,-0.00123334534144319,-0.000303490044339664,-7.03385714303242e-05,-1.55228705998298e-05,-3.28875706812878e-06,-6.73136547464295e-07,-1.33761250650573e-07,-2.59076401169601e-08,-4.90668787613801e-09,-9.11084446169104e-10,-1.66223998166676e-10,-2.98536881677894e-11,-5.28633850720108e-12,-9.24167010261542e-13,-1.5969463725073e-13,-2.73032545636519e-14,-4.62282595487993e-15,-7.75725958025623e-16,-1.29097041299148e-16,-2.13205137890008e-17,-3.49615072996599e-18,-5.695171775891e-19,-9.22018170846816e-20,-1.48409367794309e-20,-2.37590624046663e-21,-3.78430490929042e-22,-5.99876544366299e-23,-9.46619661801758e-24,-1.48742839760402e-24,-2.3277895312144e-25,-3.62903136275091e-26,-5.6371848479172e-27,-8.72644105585289e-28,-1.34644429872711e-28,-2.07101753157666e-29,-3.17604305900562e-30,-4.85685324876903e-31,-7.40703549525761e-32,-1.12669401935607e-32,-1.70957308342652e-33,-6.65330955546516e-34
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99661869707644,-0.144794446846107,-0.284915544755496,-0.224844049808618,-0.113564293812859,-0.0439891522336504,-0.0142870849753317,-0.00409287155466133,-0.00106730713692597,-0.000258720765656196,-5.91582668867634e-05,-1.28962351923158e-05,-2.70169611830717e-06,-5.47265310386388e-07,-1.0770541528923e-07,-2.0674114972368e-08,-3.88261010323432e-09,-7.15230289088668e-10,-1.2951634171408e-10,-2.30963785080918e-11,-4.06228351339066e-12,-7.05626195757659e-13,-1.21185441209078e-13,-2.05980584141075e-14,-3.46798627128915e-15,-5.78807058574279e-16,-9.58269444298231e-17,-1.57470200609408e-17,-2.56979077297693e-18,-4.16671252405812e-19,-6.71541195936622e-20,-1.07622727022846e-20,-1.71569687827103e-21,-2.72158232345265e-22,-4.29708126764179e-23,-6.75480464406818e-24,-1.05741494704171e-24,-1.64880461200485e-25,-2.56137989975107e-26,-3.96499726874241e-27,-6.11720010707397e-28,-9.40750739731184e-29,-1.44236320968217e-29,-2.20502937356875e-30,-3.36163914328043e-31,-5.11138094732125e-32,-7.7522155376772e-33,-3.01628265216524e-33
